stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J0,M1,SHARED,T2,50000,3,209.4,0.0,182.05238095238096,0.0,6.942857142857143,0.0,20.695238095238096,0.0,0.6999999999999998,1.1102230246251565e-16,90.0,0.0,260.72333333333336,0.0,421.2,0.0,0.9893621682422097,0.0,0.213686262733131,2.7755575615628914e-17,0.009983361064891847,0.10316139767054909,0.0881863560732113,0.04825291181364392,0.27454242928452577,0.47587354409317806,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,100000,3,55.71764705882353,0.0,27.399999999999995,3.552713678800501e-15,7.2823529411764705,0.0,21.63529411764706,0.0,0.2833333333333333,0.0,215.0,0.0,326.45666666666665,0.0,128.20000000000002,0.0,0.9675992496395317,1.1102230246251565e-16,0.2563293629547522,0.0,0.0,0.049916805324459225,0.04825291181364392,0.05490848585690516,0.7703826955074874,0.07653910149750416,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,150000,3,85.92805755395683,0.0,57.8705035971223,0.0,7.330935251798561,0.0,21.215827338129497,0.0,0.4633333333333333,0.0,161.0,0.0,262.38,0.0,216.0,0.0,0.9533402571936889,0.0,0.26335996257981126,0.0,0.028286189683860232,0.08485856905158069,0.04159733777038269,0.5357737104825291,0.15141430948419302,0.15806988352745424,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,200000,3,83.46280991735537,0.0,55.52066115702479,0.0,7.1818181818181825,8.881784197001252e-16,21.24793388429752,0.0,0.4033333333333333,0.0,179.0,0.0,285.42333333333335,0.0,223.0,0.0,0.8941788226025892,1.1102230246251565e-16,0.3424118789232115,5.551115123125783e-17,0.07653910149750416,0.08485856905158069,0.026622296173044926,0.18801996672212976,0.47920133111480867,0.1447587354409318,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,250000,3,78.19,0.0,50.12,0.0,7.29,0.0,21.32,0.0,0.3333333333333333,0.0,200.0,0.0,310.2366666666667,0.0,205.10000000000002,0.0,0.815118878049534,0.0,0.4235923542902989,5.551115123125783e-17,0.024958402662229612,0.08985024958402661,0.011647254575707153,0.1713810316139767,0.5707154742096506,0.1314475873544093,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,300000,3,77.65178571428571,0.0,49.11607142857142,7.105427357601002e-15,7.5625,0.0,21.571428571428573,0.0,0.37333333333333335,0.0,188.0,0.0,295.9633333333333,0.0,228.9,0.0,0.8170126962377301,1.1102230246251565e-16,0.4239651889303164,5.551115123125783e-17,0.03826955074875208,0.08985024958402661,0.033277870216306155,0.2096505823627288,0.5374376039933444,0.09151414309484192,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,350000,3,75.79816513761467,0.0,47.20183486238532,0.0,7.605504587155964,0.0,21.53211009174312,0.0,0.36333333333333334,0.0,191.0,0.0,300.47333333333336,0.0,226.60000000000002,0.0,0.8001022231101745,0.0,0.438568613047211,0.0,0.08985024958402661,0.09317803660565722,0.024958402662229612,0.1980033277870216,0.49916805324459235,0.09484193011647253,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,400000,3,95.10483870967742,0.0,67.23387096774194,0.0,7.225806451612903,0.0,21.161290322580644,0.0,0.41333333333333333,0.0,176.0,0.0,283.6666666666667,0.0,243.4,0.0,0.8057203860492467,0.0,0.4265028090524594,0.0,0.07321131447587355,0.08153078202995008,0.05324459234608985,0.15640599001663893,0.5291181364392679,0.1064891846921797,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,450000,3,85.7,0.0,57.54545454545454,7.105427357601002e-15,7.3090909090909095,0.0,21.363636363636363,0.0,0.36666666666666664,0.0,190.0,0.0,303.74666666666667,0.0,242.20000000000002,0.0,0.7733379369701473,0.0,0.45006195424797135,0.0,0.0632279534109817,0.06988352745424292,0.056572379367720464,0.18302828618968384,0.5207986688851913,0.1064891846921797,nan,nan,nan,nan,nan,nan,,nan,nan
J0,M1,SHARED,T2,500000,3,94.1311475409836,0.0,66.18852459016394,0.0,7.204918032786885,0.0,21.262295081967213,0.0,0.4066666666666667,0.0,178.0,0.0,286.93,0.0,262.9,0.0,0.7559981534382652,0.0,0.46173181589351914,0.0,0.05823627287853577,0.08985024958402661,0.059900166389351084,0.23128119800332778,0.46755407653910147,0.09317803660565722,nan,nan,nan,nan,nan,nan,,nan,nan
