#{"t_start": 1789924213.086496, "env_id": "None"}
r,l,t
-63092.383438,601,8.847873
-60758.464806,601,15.094564
-62370.470555,601,23.102981
-53959.635904,601,30.806968
-58889.198848,601,39.228206
-48016.394828,601,47.297945
-57985.3182,601,55.209739
-45354.5824,601,61.750661
-42337.848335,601,70.176502
-34901.19844,601,76.914569
-37747.849473,601,85.209278
-34722.160093,601,91.453752
-36489.817182,601,99.526004
-36466.263597,601,105.857115
-36566.580018,601,113.628335
-37610.264087,601,119.177836
-37216.082422,601,125.645307
-39274.68652,601,133.087484
-38229.343162,601,139.039729
-38740.768823,601,146.311321
-41601.707682,601,152.406182
-40074.352046,601,160.392052
-39678.628438,601,166.281707
-43218.331722,601,173.798761
-38935.526143,601,179.424138
-40342.509333,601,187.38588
-42124.406161,601,193.102159
-43497.80565,601,200.573263
-38344.261189,601,206.48278
-39557.886562,601,214.042331
-37198.081241,601,220.321287
-40012.254595,601,227.532121
-39108.406457,601,233.068908
-39637.123754,601,239.007684
-43459.382047,601,246.928248
-39986.327978,601,253.070937
-38969.217709,601,260.598289
-41721.601149,601,266.706838
-42145.821017,601,274.344384
-40627.431663,601,280.726048
-41189.315052,601,287.979926
-42126.865727,601,294.052863
-39333.137939,601,301.624726
-39166.654598,601,307.502602
-40908.294673,601,314.83429
-40241.695363,601,320.52842
-40865.058967,601,327.700241
-39670.769365,601,334.04825
-40070.229344,601,341.125136
-39566.304816,601,346.961053
-39994.763662,601,352.699306
-38556.123827,601,360.641829
-37255.184658,601,366.720403
-37742.911739,601,374.420186
-37310.756693,601,380.609555
-35905.033894,601,388.693769
-37812.217599,601,394.897638
-35994.094384,601,404.457342
-37049.738433,601,410.660916
-35771.24049,601,418.80393
-37359.868231,601,425.448793
-35877.386622,601,433.253769
-35022.508582,601,439.709115
-35357.45235,601,448.346996
-37541.198489,601,454.819182
-37336.573111,601,461.144564
-35964.31374,601,468.745929
-34834.966646,601,475.58867
-37529.537736,601,483.899715
-40338.649543,601,490.297008
-39917.027844,601,498.12086
-36893.314442,601,505.109377
-37554.566241,601,513.44775
-37882.653968,601,520.423974
-37325.04488,601,528.538916
-37118.396697,601,535.446286
-37730.772486,601,543.674741
-35520.815138,601,550.323045
-36923.652872,601,557.922938
-34991.704122,601,563.926911
-35947.772315,601,572.07484
-36116.032796,601,578.653843
-34697.401267,601,584.973682
-35560.077863,601,593.050312
-35263.112264,601,599.373769
