#{"t_start": 1789924207.4315028, "env_id": "None"}
r,l,t
-64591.759397,601,14.501866
-56947.812579,601,20.749557
-61153.855835,601,28.757975
-54119.49125,601,36.463963
-55296.891893,601,44.884198
-51025.216468,601,52.950937
-46146.533301,601,60.865731
-47835.195327,601,67.405654
-52559.092792,601,75.832496
-38933.867552,601,82.569562
-36634.141764,601,90.864272
-36269.603677,601,97.108745
-35491.585703,601,105.180997
-35478.951734,601,111.512108
-36368.909142,601,119.284328
-39276.20168,601,124.833832
-40239.599695,601,131.3003
-37586.86706,601,138.742477
-38757.722142,601,144.695712
-38676.878749,601,151.969082
-40770.981153,601,158.061175
-39623.391067,601,166.048046
-42356.927552,601,171.9367
-39676.189834,601,179.454753
-43021.195765,601,185.079131
-38906.32388,601,193.040873
-38983.802714,601,198.758337
-43755.549015,601,206.228256
-37604.524549,601,212.137773
-41693.498879,601,219.698325
-37623.119537,601,225.97628
-38014.050202,601,233.187115
-39763.681441,601,238.723901
-38605.407153,601,244.66159
-40345.02991,601,252.583241
-40428.588828,601,258.72593
-39287.733868,601,266.254283
-41055.445052,601,272.361831
-40337.280356,601,279.999377
-41254.476347,601,286.382037
-41477.755185,601,293.63492
-40152.503898,601,299.707856
-43340.408604,601,307.279719
-41130.410023,601,313.1586
-40901.45015,601,320.49028
-42090.956749,601,326.183413
-40616.493117,601,333.355234
-39392.429562,601,339.703244
-40657.372533,601,346.780129
-39075.240711,601,352.617047
-39486.911499,601,358.354299
-37130.916228,601,366.297821
-37462.375284,601,372.375396
-37944.164339,601,380.075179
-36004.983656,601,386.265546
-36551.623987,601,394.348763
-36264.878271,601,400.551634
-36755.599114,601,410.113337
-36720.269093,601,416.315909
-34883.565453,601,424.458923
-37769.945277,601,431.103786
-35071.403087,601,438.907665
-36574.943828,601,445.365108
-35859.475946,601,454.002992
-37822.47202,601,460.474175
-40736.105233,601,466.799557
-34688.028189,601,474.400922
-38019.838664,601,481.242664
-37851.483225,601,489.554708
-35823.66628,601,495.954014
-37977.114314,601,503.775853
-37895.448258,601,510.773423
-38184.31904,601,519.103741
-38965.225002,601,526.080969
-37799.318621,601,534.192907
-38773.310686,601,541.102281
-36762.807057,601,549.329734
-36186.0017,601,555.983371
-36089.406641,601,563.579188
-36038.645701,601,569.581904
-35119.418487,601,577.728835
-36463.676568,601,584.308836
-34349.754039,601,590.630677
-35144.944144,601,598.705305
-36009.135045,601,605.028762
