#{"t_start": 1789971914.5907514, "env_id": "None"}
r,l,t
-65400.230842,601,14.433537
-66758.97745,601,21.077368
-66048.391356,601,29.063539
-66433.303341,601,35.445246
-66769.189501,601,43.581191
-66366.60535,601,50.565512
-64242.255608,601,58.791576
-66511.841984,601,65.460779
-65998.950336,601,73.670878
-65639.381496,601,81.053436
-65119.578702,601,89.583983
-66061.40415,601,96.333166
-66115.743044,601,104.673
-65876.662489,601,112.008219
-66959.699276,601,120.499778
-66394.142805,601,127.260001
-66289.316947,601,134.04825
-66261.951212,601,143.12575
-65571.468868,601,149.872652
-65079.032913,601,158.179827
-66056.75868,601,165.000042
-66328.455038,601,174.04173
-66514.478836,601,181.072686
-65845.312203,601,189.338061
-65952.93539,601,196.343097
-65681.075359,601,205.074268
-66329.353986,601,212.725765
-65712.232948,601,221.394521
-65525.287773,601,228.607661
-66830.197472,601,237.607202
-66309.473802,601,245.600435
-65274.165441,601,254.639608
-66522.410235,601,261.769972
-66712.93336,601,268.863067
-66205.161687,601,278.49195
-65712.122216,601,285.609598
-65754.852926,601,294.334797
-66526.436017,601,301.487073
-65822.462886,601,310.911319
-65848.454438,601,318.02425
-65357.840482,601,326.925568
-66188.579969,601,334.053633
-66023.149992,601,343.415776
-65510.596428,601,350.354327
-65828.68703,601,359.088029
-66171.076342,601,366.264866
-66246.267383,601,375.93074
-65820.784136,601,383.004518
-64976.331258,601,391.668247
-66610.951796,601,398.782779
-66402.058823,601,406.594433
-66597.82119,601,415.409098
-67080.762193,601,422.334486
-65941.926164,601,430.884415
-65538.107388,601,438.193335
-66384.047279,601,446.868618
-65787.058556,601,453.728664
-65675.909895,601,462.337781
-66285.441317,601,469.349717
-66294.197108,601,478.339616
-65922.898682,601,484.929548
-66353.530009,601,493.161041
-66537.396286,601,499.97347
-66626.130141,601,508.825985
-66725.897617,601,515.409065
-67304.185927,601,522.062213
-65880.915855,601,530.363897
-65604.471003,601,537.7308
-66763.108516,601,546.106672
-66170.19232,601,552.819963
-65884.292216,601,561.143712
-66268.590584,601,568.649218
-66204.255546,601,577.196448
-66322.931309,601,584.034608
-65978.660857,601,592.483984
-65278.344287,601,600.007392
-66202.805499,601,608.334235
-66514.149192,601,615.171544
-66760.890672,601,623.52907
-66999.048901,601,631.187467
-65725.313447,601,639.554223
-65970.329303,601,646.406183
-66102.643126,601,653.243914
-65834.154576,601,662.308712
-66546.028502,601,669.314971
