#{"t_start": 1789971907.6187289, "env_id": "None"}
r,l,t
-67587.455802,601,21.404557
-67302.993675,601,28.04939
-65973.677502,601,36.034438
-66661.894671,601,42.417269
-65431.881535,601,50.553213
-64556.883267,601,57.537534
-66609.535508,601,65.763598
-65102.202074,601,72.432802
-67180.366986,601,80.642063
-66516.888248,601,88.024462
-65943.324614,601,96.556005
-65938.996698,601,103.305188
-65616.284722,601,111.645023
-65335.142906,601,118.980242
-66040.668658,601,127.4718
-66146.649084,601,134.230513
-66743.110686,601,141.019271
-65070.31638,601,150.097772
-65722.722003,601,156.844675
-65002.264746,601,165.147849
-67084.777484,601,171.972065
-66357.092741,601,181.013753
-66657.229276,601,188.043708
-65654.886786,601,196.306083
-65698.63624,601,203.310119
-65571.682062,601,212.043284
-67178.431505,601,219.694788
-66333.383575,601,228.366544
-65389.482676,601,235.579683
-67107.796259,601,244.580225
-65862.754642,601,252.572457
-65886.104305,601,261.61163
-65921.587054,601,268.739989
-65802.152579,601,275.834099
-66019.9478,601,285.463972
-65272.834225,601,292.577621
-66294.017139,601,301.30682
-65961.818991,601,308.4551
-66320.2153,601,317.883341
-65567.806587,601,324.996273
-65535.747851,601,333.897591
-65573.215099,601,341.025656
-66390.241853,601,350.387799
-65672.528825,601,357.32635
-66182.404964,601,366.056052
-65886.338152,601,373.236888
-65911.369038,601,382.902763
-66504.116119,601,389.976541
-66253.054768,601,398.635235
-66166.257397,601,405.750775
-66880.352883,601,413.566456
-67045.987294,601,422.379117
-65796.543273,601,429.306508
-65874.092372,601,437.856437
-66159.512886,601,445.165358
-66785.193474,601,453.84164
-66092.286387,601,460.698687
-65389.502747,601,469.309804
-65574.857097,601,476.31874
-65023.964012,601,485.310639
-66399.057033,601,491.90157
-66771.894208,601,500.13006
-66683.554721,601,506.945493
-65645.389937,601,515.798008
-65429.697903,601,522.381087
-65721.359932,601,529.034236
-65630.187736,601,537.33592
-66245.034496,601,544.703822
-66390.716385,601,553.078695
-65586.992308,601,559.790993
-66518.308929,601,568.114744
-66487.086594,601,575.622241
-66530.68252,601,584.16847
-66562.10306,601,591.00363
-65226.788016,601,599.452004
-66234.5485,601,606.979415
-66544.707556,601,615.304263
-66071.201505,601,622.143566
-66524.236775,601,630.505015
-66432.343818,601,638.15949
-66278.061082,601,646.526245
-67020.621636,601,653.378206
-66745.207239,601,660.215936
-66731.826639,601,669.280735
-65610.331007,601,676.286994
