stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J3,M1,SHARED,T2,50000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.988302133344968,0.0,0.2137053620795442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,100000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9245844661550303,0.0,0.30077547816785916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,150000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.8911581040724235,0.0,0.32854608400490837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,200000,3,243.375,0.0,218.44791666666666,0.0,5.927083333333333,0.0,19.0,0.0,0.32,0.0,204.0,0.0,350.49666666666667,0.0,454.0,0.0,0.8476784795434306,0.0,0.3573794300712881,0.0,0.0,0.0,0.0,0.0,0.033277870216306155,0.9667221297836939,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,250000,3,173.51282051282053,0.0,148.2051282051282,0.0,5.769230769230769,0.0,19.71794871794872,0.0,0.13,0.0,261.0,0.0,402.02,0.0,447.00000000000017,5.684341886080802e-14,0.794492662291631,1.1102230246251565e-16,0.38615112688497777,0.0,0.0,0.013311148086522463,0.0,0.0,0.2995008319467554,0.6871880199667221,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,300000,3,161.82692307692307,0.0,136.0,0.0,6.134615384615384,8.881784197001252e-16,19.923076923076923,0.0,0.17333333333333334,0.0,248.0,0.0,386.8966666666667,5.684341886080802e-14,359.09999999999997,0.0,0.8158745811193971,0.0,0.379882356911253,0.0,0.0,0.024958402662229612,0.0016638935108153079,0.0,0.3227953410981697,0.6505823627287853,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,350000,3,152.26666666666668,0.0,126.90000000000002,1.4210854715202004e-14,5.966666666666666,8.881784197001252e-16,19.533333333333335,0.0,0.10000000000000002,1.3877787807814457e-17,270.0,0.0,409.18333333333334,0.0,402.9000000000001,0.0,0.7002244848984288,0.0,0.46486192460663106,0.0,0.0,0.008319467554076539,0.0,0.0,0.23460898502495842,0.7570715474209649,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,400000,3,79.16666666666667,0.0,54.944444444444436,7.105427357601002e-15,5.222222222222222,0.0,19.0,0.0,0.06,0.0,282.0,0.0,418.42333333333335,0.0,156.40000000000003,0.0,0.7201554839443323,0.0,0.44395153896384154,0.0,0.0,0.0033277870216306157,0.0,0.0,0.1747088186356073,0.8219633943427621,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,450000,3,123.70454545454545,0.0,97.02272727272727,0.0,6.659090909090909,0.0,20.363636363636363,0.0,0.14666666666666667,0.0,256.0,0.0,388.82,0.0,348.3999999999999,5.684341886080802e-14,0.7440221561532518,0.0,0.4376098591952078,0.0,0.0,0.024958402662229612,0.0,0.0,0.173044925124792,0.8019966722129782,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,500000,3,133.9189189189189,0.0,106.46846846846847,0.0,7.162162162162162,0.0,20.65765765765766,0.0,0.36999999999999994,5.551115123125783e-17,189.0,0.0,315.2966666666667,0.0,317.0,0.0,0.879486752530919,0.0,0.34207842896960533,5.551115123125783e-17,0.0,0.1464226289517471,0.009983361064891847,0.0,0.4259567387687188,0.4176372712146423,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,550000,3,109.2,0.0,81.672,0.0,7.072,0.0,20.856,0.0,0.4166666666666667,0.0,175.0,0.0,291.31,0.0,276.4000000000001,0.0,0.8929589780030222,1.1102230246251565e-16,0.3300708239268939,0.0,0.0,0.1447587354409318,0.008319467554076539,0.0,0.46089850249584025,0.38602329450915135,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,600000,3,85.3673469387755,1.4210854715202004e-14,57.585034013605444,0.0,7.27891156462585,0.0,20.931972789115648,0.0,0.49,0.0,153.0,0.0,245.85333333333332,0.0,210.80000000000004,2.842170943040401e-14,0.9147023950695213,0.0,0.29715227716278514,0.0,0.0,0.16139767054908485,0.013311148086522463,0.009983361064891847,0.5108153078202995,0.30449251247920134,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,650000,3,78.86428571428571,0.0,50.26428571428571,0.0,7.7,0.0,21.457142857142856,0.0,0.4666666666666666,5.551115123125783e-17,160.0,0.0,259.1666666666667,0.0,243.50000000000009,2.842170943040401e-14,0.8719080613558657,0.0,0.3264259514763034,0.0,0.0,0.18469217970049914,0.021630615640599,0.0,0.5124792013311148,0.281198003327787,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,700000,3,104.6640625,0.0,76.3125,0.0,7.4140625,0.0,21.5,0.0,0.4266666666666667,0.0,172.0,0.0,279.4533333333333,0.0,367.79999999999995,0.0,0.7828526316959189,0.0,0.39994832149361215,0.0,0.0,0.13477537437603992,0.013311148086522463,0.0,0.3227953410981697,0.5291181364392679,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,750000,3,63.418918918918926,7.105427357601002e-15,34.16216216216216,0.0,7.885135135135134,8.881784197001252e-16,21.89189189189189,0.0,0.49333333333333335,0.0,152.0,0.0,240.09,0.0,153.20000000000005,0.0,0.8643714170286224,0.0,0.3311984924577834,0.0,0.0,0.22129783693843594,0.004991680532445923,0.0,0.33444259567387685,0.43926788685524126,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M1,SHARED,T2,800000,3,69.86451612903225,0.0,40.89677419354839,0.0,7.7612903225806456,0.0,21.73548387096774,0.0,0.5166666666666667,0.0,145.0,0.0,239.4333333333333,2.842170943040401e-14,211.19999999999996,2.842170943040401e-14,0.8804075303926399,0.0,0.3359319990913007,0.0,0.0,0.24958402662229617,0.008319467554076539,0.0016638935108153079,0.5723793677204659,0.16805324459234608,nan,nan,nan,nan,nan,nan,,nan,nan
