#{"t_start": 1789925766.8412266, "env_id": "None"}
r,l,t
-62929.542741,601,31.73916
-62886.538677,601,38.356222
-57551.125689,601,46.5996
-49773.855904,601,54.053095
-57269.735319,601,62.519479
-53642.257703,601,70.057411
-58179.294696,601,78.230603
-45386.239873,601,85.765247
-51373.80198,601,94.226218
-43034.805031,601,101.331054
-42063.72083,601,109.958177
-45457.441176,601,116.8957
-45434.189514,601,125.647355
-49221.117067,601,132.943717
-52244.629834,601,142.387605
-46832.798948,601,149.826186
-50624.369767,601,158.409355
-47965.541525,601,167.457799
-48360.45085,601,175.889829
-47977.769361,601,184.43446
-47295.490388,601,191.770211
-48454.017018,601,200.243226
-48349.762081,601,207.471118
-48354.070142,601,215.777786
-45590.142851,601,222.753573
-45093.056829,601,231.284639
-47388.604008,601,239.533199
-48842.968518,601,249.403891
-41178.686796,601,257.240078
-44079.515405,601,266.621266
-41556.641516,601,274.379138
-41058.366378,601,283.747814
-48330.892467,601,291.042989
-45989.434579,601,298.494357
-44396.380567,601,306.943681
-42258.806353,601,314.31231
-49631.204119,601,323.224544
-42506.040415,601,330.502604
-47359.573731,601,339.678734
-46045.735961,601,347.0989
-44342.078788,601,356.410533
-47807.685501,601,363.807287
-44285.409068,601,372.178733
-44257.131641,601,379.556134
-45887.98278,601,388.543779
-47882.699584,601,395.996156
-48778.51645,601,404.942871
-45385.630601,601,411.959913
-44212.349764,601,420.542836
-48149.986466,601,427.711235
-45873.662302,601,434.635546
-44768.340826,601,443.593303
-44521.297568,601,450.8193
-46077.356867,601,459.121101
-38984.193171,601,466.187317
-42755.688028,601,475.600471
-44780.65914,601,482.758384
-44299.712786,601,491.487636
-42094.713662,601,498.219889
-44459.369049,601,506.539216
-44114.004786,601,513.728955
-40436.354781,601,522.168003
-42823.461343,601,529.137233
-41194.870086,601,537.849107
-45316.786959,601,544.295303
-41637.570791,601,550.985254
-43866.302037,601,559.865936
-39456.825221,601,567.097638
-39975.962743,601,574.939765
-39604.413662,601,581.955421
-40257.501613,601,590.645994
-40216.464001,601,597.630393
-39842.19438,601,605.797596
-37241.267309,601,613.151191
-39247.474754,601,622.227695
-42991.479942,601,629.229415
-38396.616882,601,637.24104
-38402.254455,601,644.397471
-38435.529238,601,652.424952
-38855.566255,601,659.13785
-36731.52539,601,667.381009
-40183.864282,601,674.003953
-36549.447385,601,680.9406
-37026.506732,601,689.291228
-37893.675991,601,695.591034
