#{"t_start": 1789984731.0061052, "env_id": "None"}
r,l,t
-41957.318335,601,16.051575
-41570.487046,601,24.357776
-44778.675983,601,34.333747
-41650.711716,601,42.526471
-43142.345582,601,52.469372
-44425.733138,601,61.149172
-43829.508032,601,71.323243
-42655.082061,601,79.434227
-44195.1635,601,89.462674
-45935.059636,601,98.092184
-46816.549527,601,107.946379
-46219.528816,601,115.941307
-43450.956537,601,125.86388
-43767.429694,601,134.313856
-44867.748638,601,144.307405
-43697.027635,601,152.13781
-43503.517193,601,160.030117
-39802.64918,601,169.866094
-40819.696786,601,178.225757
-40880.315572,601,187.946091
-42359.828895,601,195.714516
-45322.902757,601,205.64111
-48960.624736,601,214.188779
-44586.00972,601,223.942949
-44972.389718,601,231.840041
-52238.382792,601,241.783175
-49183.384529,601,250.539385
-46245.704669,601,260.515971
-50044.932352,601,268.509068
-50511.577734,601,278.370132
-54685.730082,601,287.074965
-56454.818398,601,297.089953
-52819.690862,601,304.979859
-53357.472151,601,313.072907
-51818.319631,601,323.962557
-45329.413407,601,331.937908
-55044.186078,601,342.1898
-55054.519021,601,350.385689
-50979.640399,601,361.201676
-53719.520483,601,369.553278
-49995.83189,601,379.69021
-54693.72456,601,387.944696
-53769.884406,601,398.393416
-54423.199957,601,407.294973
-49147.447593,601,417.593703
-54086.621753,601,425.824632
-53348.900967,601,435.896118
-51755.089651,601,444.940299
-54615.182641,601,455.216889
-53690.802216,601,463.538824
-55930.757288,601,471.693291
-51234.93754,601,482.658201
-51760.882334,601,490.812228
-49522.527588,601,501.193636
-52616.432632,601,509.235002
-53758.673483,601,520.064516
-51733.08625,601,528.476457
-49752.976864,601,538.874565
-51046.749563,601,547.155893
-52839.955609,601,557.753529
-53660.549877,601,565.844764
-55137.373996,601,576.105682
-51756.05656,601,584.191711
-58701.635727,601,594.568509
-50291.962667,601,603.243046
-52792.288512,601,611.145013
-51564.921952,601,621.027457
-51378.076581,601,628.841992
-49511.546845,601,639.411268
-51159.941179,601,647.18258
-51596.067876,601,657.09841
-52571.524219,601,664.923963
-49882.987393,601,675.699893
-52744.006817,601,683.527068
-53485.120644,601,693.410121
-50934.915704,601,701.379555
-52384.731295,601,712.212581
-49542.11583,601,720.239399
-52990.622015,601,730.258528
-49761.813846,601,738.277442
-53075.897113,601,749.016332
-50482.273948,601,757.02422
-51307.44109,601,765.29206
-50334.626568,601,775.585162
-53423.422055,601,784.269526
