#{"t_start": 1789984736.8619502, "env_id": "None"}
r,l,t
-42567.99621,601,10.196738
-41642.581103,601,18.501931
-40547.704705,601,28.477902
-43267.785048,601,36.670626
-43813.809649,601,46.613527
-45440.175798,601,55.294359
-42962.273264,601,65.469393
-43861.947806,601,73.578382
-43844.071272,601,83.605833
-44163.538634,601,92.239339
-42067.101441,601,102.092569
-45247.920491,601,110.086462
-47252.754523,601,120.010035
-42699.6169,601,128.461011
-44893.311392,601,138.45156
-42318.197446,601,146.281965
-42068.662128,601,154.175369
-43754.487041,601,164.009238
-44052.810367,601,172.369912
-43405.071272,601,182.092248
-47049.54025,601,189.859671
-45867.284628,601,199.789289
-45577.369481,601,208.333847
-44947.047824,601,218.091109
-48626.806323,601,225.984196
-49833.633571,601,235.92733
-51552.934403,601,244.686548
-50576.475615,601,254.662128
-50021.22212,601,262.653223
-52958.554691,601,272.514287
-57247.759627,601,281.219121
-48987.931644,601,291.238136
-52223.010804,601,299.124014
-46264.538456,601,307.218062
-51060.937634,601,318.106712
-47432.008847,601,326.084063
-47864.77774,601,336.333955
-51331.087322,601,344.529845
-55034.682213,601,355.346831
-51590.754346,601,363.699433
-50699.978047,601,373.835366
-50008.498932,601,382.089855
-51416.679504,601,392.54109
-51401.581856,601,401.439128
-52921.088385,601,411.738853
-52989.912137,601,419.96978
-54306.083708,601,430.041266
-58058.168179,601,439.088989
-53041.98533,601,449.365043
-52235.777404,601,457.682979
-51376.341099,601,465.837446
-52996.241502,601,476.800356
-53546.007566,601,484.958384
-51700.193067,601,495.337791
-48262.220609,601,503.380154
-54262.95848,601,514.208671
-54652.87344,601,522.620612
-51879.741378,601,533.01872
-52018.203498,601,541.301126
-55016.098821,601,551.898696
-56383.634975,601,559.99001
-50175.806386,601,570.249837
-48592.535968,601,578.335866
-50104.004642,601,588.712664
-53256.766271,601,597.387201
-54332.774942,601,605.289168
-54147.958166,601,615.172612
-53714.464961,601,622.989137
-51288.755942,601,633.555423
-49725.945733,601,641.327576
-51869.853545,601,651.246564
-52753.012326,601,659.070117
-54872.048738,601,669.846048
-48913.902431,601,677.671223
-52264.913953,601,687.55679
-52695.002931,601,695.52773
-52122.405634,601,706.356736
-52152.571418,601,714.382555
-53709.560634,601,724.402683
-45911.141593,601,732.421597
-50519.700359,601,743.162495
-49325.682777,601,751.17095
-53133.516261,601,759.436215
-50560.749918,601,769.731317
-47956.727316,601,778.413682
