#{"t_start": 1789984732.1658132, "env_id": "None"}
r,l,t
-42199.98709,601,14.892875
-43004.111656,601,23.198068
-43104.907752,601,33.173039
-44006.501515,601,41.366763
-45519.442191,601,51.309664
-41611.449864,601,59.990496
-43585.8268,601,70.163535
-43140.685524,601,78.274519
-43913.903992,601,88.300977
-44836.720731,601,96.935476
-44817.831268,601,106.788706
-45826.825765,601,114.781599
-44695.750991,601,124.704172
-41638.938951,601,133.154148
-46230.775115,601,143.147696
-42213.674041,601,150.978101
-41913.358442,601,158.870409
-43833.743538,601,168.706386
-45897.282102,601,177.067052
-40784.163627,601,186.786383
-44812.75947,601,194.554808
-46503.036652,601,204.483404
-46922.629773,601,213.029071
-49370.559573,601,222.783241
-47124.230422,601,230.680333
-45969.553984,601,240.623467
-49531.909178,601,249.379677
-47231.758043,601,259.357265
-52876.510956,601,267.34936
-53672.618883,601,277.210424
-50509.68486,601,285.914256
-49091.922092,601,295.932245
-51643.445903,601,303.820151
-49999.996818,601,311.914199
-50362.495839,601,322.802849
-49811.295027,601,330.7772
-48716.188665,601,341.030092
-51382.76745,601,349.225981
-50615.882826,601,360.04396
-50879.578389,601,368.394571
-54033.307609,601,378.530502
-52203.784557,601,386.784988
-52845.10486,601,397.235708
-50886.259461,601,406.135265
-51420.100806,601,416.43499
-52191.919711,601,424.664924
-48664.533392,601,434.73641
-51343.988416,601,443.785125
-49220.565961,601,454.057181
-53401.434703,601,462.379116
-50603.613458,601,470.533583
-53937.125471,601,481.496493
-52185.065294,601,489.654521
-55647.3197,601,500.032938
-53209.660952,601,508.074286
-49099.477988,601,518.907891
-50198.681656,601,527.315757
-52524.098896,601,537.713941
-58118.63218,601,545.996185
-56200.653176,601,556.593821
-53688.263008,601,564.685056
-52972.041079,601,574.945974
-51113.679373,601,583.032003
-52286.028672,601,593.408801
-51962.926827,601,602.083338
-48128.649791,601,609.988306
-53179.586612,601,619.868749
-55598.158482,601,627.682284
-46828.145309,601,638.25156
-49164.781886,601,646.023713
-47928.20959,601,655.939699
-54621.787923,601,663.764255
-53545.459865,601,674.542185
-51626.713775,601,682.36736
-49979.283025,601,692.251413
-50518.596536,601,700.219847
-50636.548408,601,711.052873
-50443.117762,601,719.079691
-47704.659653,601,729.09682
-52520.772477,601,737.117734
-46360.86695,601,747.855622
-51977.186601,601,755.865115
-50516.79724,601,764.132352
-48754.85693,601,774.425454
-50162.975078,601,783.109818
