#{"t_start": 1789993986.9678612, "env_id": "None"}
r,l,t
-42199.98709,601,15.421678
-42945.040827,601,23.968513
-43081.302853,601,34.531199
-44062.504486,601,42.88622
-45156.386339,601,53.58109
-41918.482515,601,62.471648
-42936.104137,601,73.515762
-42470.327602,601,82.2138
-46318.394251,601,93.179817
-47277.263938,601,102.409222
-49111.025198,601,113.404522
-47145.040569,601,121.981622
-44945.711776,601,132.914028
-43962.993697,601,142.378002
-48911.45682,601,153.513579
-49740.323048,601,162.212552
-48506.815088,601,170.907149
-53358.671351,601,182.336484
-50864.759726,601,191.573894
-47497.829985,601,202.763019
-48447.467667,601,211.730934
-53351.553186,601,222.991482
-49149.380922,601,232.811275
-53562.718909,601,243.972726
-46970.435175,601,252.98442
-53055.070926,601,264.350913
-53753.349771,601,274.252889
-50153.09807,601,285.723091
-48116.288642,601,294.904733
-47102.754558,601,306.397712
-42399.753954,601,316.281859
-46833.90833,601,327.702835
-44466.240308,601,336.781304
-50417.795858,601,345.736015
-46313.785192,601,358.00658
-45966.387457,601,367.010469
-44622.720069,601,378.186979
-43861.666596,601,387.211928
-40883.571964,601,399.348471
-45627.964489,601,408.433756
-43646.098691,601,419.821172
-41864.434454,601,428.591605
-43897.642895,601,440.000683
-39620.392416,601,449.306411
-36171.336988,601,460.419472
-41794.37335,601,469.323923
-41088.339805,601,480.155679
-37310.918063,601,489.586439
-37368.438108,601,500.473669
-38277.756092,601,509.056087
-37294.348843,601,517.654122
-33383.790395,601,529.542217
-36050.937686,601,538.088701
-37427.540762,601,548.925036
-32185.529187,601,557.468583
-32556.649232,601,569.340846
-35118.280845,601,578.045027
-33420.233485,601,589.114533
-37342.452117,601,597.934046
-30134.114069,601,609.684636
-35066.37746,601,618.528664
-31653.430888,601,629.557588
-35579.496268,601,638.410182
-33963.659831,601,650.224684
-34246.291855,601,659.289069
-33162.695223,601,668.078362
-33860.092229,601,679.254141
-33895.261769,601,688.353046
-30754.41336,601,700.232197
-34551.994121,601,709.087869
-31050.425606,601,720.452438
-32090.409746,601,729.535134
-33676.221346,601,742.165476
-35479.286628,601,751.257252
-29752.722363,601,762.683192
-31601.937535,601,771.947679
-31032.289676,601,784.263866
-30431.526173,601,793.338783
-32474.279841,601,804.811635
-33885.710043,601,813.86212
-29362.623425,601,826.106249
-32692.123346,601,835.161747
-30362.067567,601,844.18731
-29909.199282,601,855.361293
-29511.255138,601,865.127263
